tSNE1,tSNE2,data,predicted
35.190704,27.33914,ASAP-seq,Effector CD8+ T
-8.509927,-68.878296,ASAP-seq,Naive CD8+ T
-41.391975,-17.357218,ASAP-seq,Naive CD4+ T
-4.0514913,-48.085426,ASAP-seq,Naive CD8+ T
-34.65156,-5.480847,ASAP-seq,Naive CD4+ T
-40.111538,-6.6616526,ASAP-seq,Naive CD4+ T
-45.201283,-5.0289073,ASAP-seq,Naive CD4+ T
-2.0122266,-48.523495,ASAP-seq,Naive CD8+ T
54.61705,-14.719625,ASAP-seq,NK
-35.560467,-2.582976,ASAP-seq,Naive CD4+ T
46.828865,35.00108,ASAP-seq,Effector CD8+ T
49.123627,-22.061419,ASAP-seq,NK
15.64657,8.310178,ASAP-seq,Monocytes
-39.096573,-3.7479408,ASAP-seq,Naive CD4+ T
46.893303,28.828623,ASAP-seq,Effector CD8+ T
44.39848,27.73418,ASAP-seq,Effector CD8+ T
-22.17729,-16.721996,ASAP-seq,Naive CD4+ T
-1.8731468,-47.22711,ASAP-seq,Naive CD8+ T
2.2572563,54.088207,ASAP-seq,Effector CD4+ T
1.81475,-3.3730328,ASAP-seq,Monocytes
-40.691483,11.399756,ASAP-seq,Naive CD4+ T
61.33745,-19.081125,ASAP-seq,NK
9.658365,-0.010309471,ASAP-seq,Monocytes
-39.989506,6.0053945,ASAP-seq,Naive CD4+ T
14.099445,2.102136,ASAP-seq,Monocytes
55.004234,-13.844922,ASAP-seq,NK
50.68929,46.692528,ASAP-seq,Effector CD8+ T
64.07123,7.203655,ASAP-seq,NK
50.321125,-22.029371,ASAP-seq,NK
-11.107915,52.902813,ASAP-seq,Effector CD4+ T
-51.117764,14.784729,ASAP-seq,Naive CD4+ T
-1.6684629,1.3825797,ASAP-seq,Monocytes
-1.5484676,-55.173332,ASAP-seq,Naive CD8+ T
51.22037,47.269073,ASAP-seq,Effector CD8+ T
48.36056,35.58629,ASAP-seq,Effector CD8+ T
-4.398839,59.816093,ASAP-seq,Effector CD4+ T
-56.695087,4.747224,ASAP-seq,Naive CD4+ T
10.100703,10.608341,ASAP-seq,Monocytes
34.579556,26.8039,ASAP-seq,Effector CD8+ T
63.01039,-2.1316142,ASAP-seq,NK
5.129506,41.874332,ASAP-seq,Effector CD4+ T
-53.01213,17.027826,ASAP-seq,Naive CD4+ T
7.890484,-8.414106,ASAP-seq,Monocytes
28.414076,-38.354492,ASAP-seq,B
-40.10177,-0.695509,ASAP-seq,Naive CD4+ T
19.004051,-33.70834,ASAP-seq,B
6.063072,8.429078,ASAP-seq,Monocytes
-23.955128,-18.57467,ASAP-seq,Naive CD4+ T
51.926132,-0.96202904,ASAP-seq,NK
54.591953,-19.881487,ASAP-seq,NK
-42.875572,-18.773718,ASAP-seq,Naive CD4+ T
-33.444386,-27.101858,ASAP-seq,Naive CD4+ T
-2.7985992,58.47965,ASAP-seq,Effector CD4+ T
-32.717716,-21.585278,ASAP-seq,Naive CD4+ T
-25.055613,-2.065709,ASAP-seq,Naive CD4+ T
21.864025,-39.434536,ASAP-seq,B
2.1008067,4.299496,ASAP-seq,Monocytes
28.757835,-43.183544,ASAP-seq,B
-5.3128905,-43.511932,ASAP-seq,Naive CD8+ T
19.805206,-31.471571,ASAP-seq,B
61.698944,-23.554295,ASAP-seq,NK
58.861523,-11.505871,ASAP-seq,NK
61.560764,-19.121677,ASAP-seq,NK
-9.68679,-69.02795,ASAP-seq,Naive CD8+ T
54.091286,37.666573,ASAP-seq,Effector CD8+ T
54.30317,-11.357584,ASAP-seq,NK
4.905996,58.60725,ASAP-seq,Effector CD4+ T
-57.489616,-4.711469,ASAP-seq,Naive CD4+ T
15.337401,52.324078,ASAP-seq,Effector CD4+ T
46.37453,-14.680752,ASAP-seq,NK
16.868568,29.885757,ASAP-seq,Effector CD4+ T
-56.453415,20.97774,ASAP-seq,Naive CD4+ T
-3.0605383,47.210285,ASAP-seq,Effector CD4+ T
-6.9407763,-62.589993,ASAP-seq,Naive CD8+ T
-5.9686866,-63.40394,ASAP-seq,Naive CD8+ T
51.619255,-2.2219796,ASAP-seq,NK
-43.629787,-9.827349,ASAP-seq,Naive CD4+ T
-51.218197,12.583204,ASAP-seq,Naive CD4+ T
0.0061038975,37.74722,ASAP-seq,Effector CD4+ T
-34.55086,-6.425859,ASAP-seq,Naive CD4+ T
46.093426,29.827919,ASAP-seq,Effector CD8+ T
56.536846,1.3644253,ASAP-seq,NK
38.771454,29.338602,ASAP-seq,Effector CD8+ T
-7.881725,57.26203,ASAP-seq,Effector CD4+ T
-5.1404777,56.196934,ASAP-seq,Effector CD4+ T
50.660748,-11.307855,ASAP-seq,NK
-56.08549,-4.769598,ASAP-seq,Naive CD4+ T
9.636981,53.667404,ASAP-seq,Effector CD4+ T
19.353718,-0.5483095,ASAP-seq,Monocytes
52.72713,31.217438,ASAP-seq,Effector CD8+ T
-2.9420233,48.547417,ASAP-seq,Effector CD4+ T
52.65574,-12.639063,ASAP-seq,NK
-4.8354244,-72.24253,ASAP-seq,Naive CD8+ T
12.905553,6.767812,ASAP-seq,Monocytes
15.799667,50.206802,ASAP-seq,Effector CD4+ T
57.636158,33.27391,ASAP-seq,Effector CD8+ T
10.381997,42.36707,ASAP-seq,Effector CD4+ T
-13.038963,-61.767895,ASAP-seq,Naive CD8+ T
-2.2948925,-48.277775,ASAP-seq,Naive CD8+ T
35.57811,27.43983,ASAP-seq,Effector CD8+ T
11.942148,7.2844706,ASAP-seq,Monocytes
-7.9039164,-70.79628,ASAP-seq,Naive CD8+ T
-46.489143,2.491593,ASAP-seq,Naive CD4+ T
-40.289948,-11.61512,ASAP-seq,Naive CD4+ T
9.105838,60.65699,ASAP-seq,Effector CD4+ T
51.228683,34.160336,ASAP-seq,Effector CD8+ T
-25.44745,-20.282774,ASAP-seq,Naive CD4+ T
-9.766955,48.35814,ASAP-seq,Effector CD4+ T
-38.44134,4.8827415,ASAP-seq,Naive CD4+ T
-37.902588,-0.7775706,ASAP-seq,Naive CD4+ T
-39.095486,-16.064566,ASAP-seq,Naive CD4+ T
3.5153694,-51.064632,ASAP-seq,Naive CD8+ T
-9.598521,-50.988876,ASAP-seq,Naive CD8+ T
64.64688,-8.241542,ASAP-seq,NK
34.900314,12.406775,ASAP-seq,Effector CD8+ T
-3.182101,-50.82104,ASAP-seq,Naive CD8+ T
38.031837,30.6751,ASAP-seq,Effector CD8+ T
-29.142466,-2.621643,ASAP-seq,Naive CD4+ T
13.71589,52.06634,ASAP-seq,Effector CD4+ T
-41.28798,-8.535762,ASAP-seq,Naive CD4+ T
8.253005,53.847054,ASAP-seq,Effector CD4+ T
-39.8704,-4.448264,ASAP-seq,Naive CD4+ T
-39.139587,1.4677242,ASAP-seq,Naive CD4+ T
-23.032398,46.239086,ASAP-seq,Effector CD4+ T
7.676807,59.009274,ASAP-seq,Effector CD4+ T
-39.002094,-1.3238628,ASAP-seq,Naive CD4+ T
-36.331024,-9.169388,ASAP-seq,Naive CD4+ T
47.698425,34.29072,ASAP-seq,Effector CD8+ T
51.86976,47.186417,ASAP-seq,Effector CD8+ T
21.737284,-30.180231,ASAP-seq,B
-42.100285,-6.623475,ASAP-seq,Naive CD4+ T
8.456444,-2.1089234,ASAP-seq,Monocytes
-44.943043,-7.474814,ASAP-seq,Naive CD4+ T
-20.562206,45.637524,ASAP-seq,Effector CD4+ T
-9.942892,35.55041,ASAP-seq,Effector CD4+ T
-1.7543838,-43.469017,ASAP-seq,Naive CD8+ T
49.530827,-12.634389,ASAP-seq,NK
52.335823,-9.626425,ASAP-seq,NK
63.457165,-0.0041334643,ASAP-seq,NK
64.16871,-8.1117935,ASAP-seq,NK
-25.464754,-17.04418,ASAP-seq,Naive CD4+ T
-29.193714,-8.903264,ASAP-seq,Naive CD4+ T
46.308113,-14.941436,ASAP-seq,NK
-41.047516,-9.659882,ASAP-seq,Naive CD4+ T
19.393326,8.006769,ASAP-seq,Monocytes
-40.95779,1.0269741,ASAP-seq,Naive CD4+ T
20.126806,-35.908306,ASAP-seq,B
-39.16905,-10.554199,ASAP-seq,Naive CD4+ T
9.644083,2.8629375,ASAP-seq,Monocytes
50.40596,-1.2722924,ASAP-seq,NK
33.431545,25.6438,ASAP-seq,Effector CD8+ T
14.645375,-2.142051,ASAP-seq,Monocytes
-7.0120487,-61.987587,ASAP-seq,Naive CD8+ T
5.0246487,53.3931,ASAP-seq,Effector CD4+ T
-1.2856827,-56.816994,ASAP-seq,Naive CD8+ T
13.8262825,51.97527,ASAP-seq,Effector CD4+ T
-48.519894,-20.394047,ASAP-seq,Naive CD4+ T
-52.473503,-0.8515044,ASAP-seq,Naive CD4+ T
13.194591,4.9459047,ASAP-seq,Monocytes
11.345881,-2.5024118,ASAP-seq,Monocytes
58.054203,-8.7183695,ASAP-seq,NK
-33.303177,-2.6420622,ASAP-seq,Naive CD4+ T
-13.554343,48.49058,ASAP-seq,Effector CD4+ T
8.5536995,9.476845,ASAP-seq,Monocytes
38.744766,32.389523,ASAP-seq,Effector CD8+ T
-26.181072,-17.210493,ASAP-seq,Naive CD4+ T
9.62564,1.3805714,ASAP-seq,Monocytes
-9.70424,-68.75755,ASAP-seq,Naive CD8+ T
15.041236,4.7137856,ASAP-seq,Monocytes
11.463941,12.497781,ASAP-seq,Monocytes
3.1128216,-51.337353,ASAP-seq,Naive CD8+ T
52.161236,-18.418922,ASAP-seq,NK
-35.385197,-7.697655,ASAP-seq,Naive CD4+ T
13.753966,46.352936,ASAP-seq,Effector CD4+ T
-11.987863,51.64248,ASAP-seq,Effector CD4+ T
50.923447,-1.2610769,ASAP-seq,NK
-4.517003,53.825012,ASAP-seq,Effector CD4+ T
50.99467,47.119587,ASAP-seq,Effector CD8+ T
-3.3526402,49.577736,ASAP-seq,Effector CD4+ T
-51.7014,-1.6219207,ASAP-seq,Naive CD4+ T
-39.932877,-14.238569,ASAP-seq,Naive CD4+ T
11.030907,58.674114,ASAP-seq,Effector CD4+ T
-39.652664,-9.310853,ASAP-seq,Naive CD4+ T
-4.155754,-41.614822,ASAP-seq,Naive CD8+ T
-32.960007,-20.27274,ASAP-seq,Naive CD4+ T
-4.3147974,46.324566,ASAP-seq,Effector CD4+ T
-28.701391,-7.7163215,ASAP-seq,Naive CD4+ T
34.843662,23.011065,ASAP-seq,Effector CD8+ T
-2.730182,-47.986507,ASAP-seq,Naive CD8+ T
-9.272579,3.5738637,ASAP-seq,Naive CD4+ T
-48.358196,-21.98586,ASAP-seq,Naive CD4+ T
-2.6687133,-56.098927,ASAP-seq,Naive CD8+ T
-2.3733082,-45.69242,ASAP-seq,Naive CD8+ T
20.449713,-33.253883,ASAP-seq,B
-41.86677,-22.55291,ASAP-seq,Naive CD4+ T
-45.48704,-10.860083,ASAP-seq,Naive CD4+ T
7.935338,13.159097,ASAP-seq,Monocytes
55.27677,38.708843,ASAP-seq,Effector CD8+ T
24.945782,-38.387035,ASAP-seq,B
-2.1619112,-46.732212,ASAP-seq,Naive CD8+ T
52.127846,47.04905,ASAP-seq,Effector CD8+ T
48.048573,31.501148,ASAP-seq,Effector CD8+ T
34.690365,11.61369,ASAP-seq,Effector CD8+ T
-45.84416,-22.592108,ASAP-seq,Naive CD4+ T
46.06489,29.067867,ASAP-seq,Effector CD8+ T
-43.61519,2.5735686,ASAP-seq,Naive CD4+ T
-35.41455,-2.9302042,ASAP-seq,Naive CD4+ T
57.159477,35.629757,ASAP-seq,Effector CD8+ T
10.536086,54.520275,ASAP-seq,Effector CD4+ T
-5.4217105,-70.09995,ASAP-seq,Naive CD8+ T
52.6094,-16.225348,ASAP-seq,NK
12.768903,32.91303,ASAP-seq,Effector CD4+ T
10.79255,4.6972756,ASAP-seq,Monocytes
-10.916855,-69.24857,ASAP-seq,Naive CD8+ T
1.5721843,55.954433,ASAP-seq,Effector CD4+ T
52.263836,46.42365,ASAP-seq,Effector CD8+ T
6.6025915,44.691605,ASAP-seq,Effector CD4+ T
1.7642448,60.67199,ASAP-seq,Effector CD4+ T
10.633245,11.100507,ASAP-seq,Monocytes
4.375166,-52.4574,ASAP-seq,Naive CD8+ T
56.755398,-20.737587,ASAP-seq,NK
-15.075299,-70.37541,ASAP-seq,Naive CD8+ T
62.427963,1.127202,ASAP-seq,NK
53.570873,35.831932,ASAP-seq,Effector CD8+ T
3.7325206,-52.006496,ASAP-seq,Naive CD8+ T
-31.971693,-9.250516,ASAP-seq,Naive CD4+ T
25.79924,-42.802113,ASAP-seq,B
-41.50294,-22.005884,ASAP-seq,Naive CD4+ T
57.892937,34.096657,ASAP-seq,Effector CD8+ T
51.147038,32.404934,ASAP-seq,Effector CD8+ T
-10.719255,35.711224,ASAP-seq,Effector CD4+ T
-9.594819,60.222862,ASAP-seq,Effector CD4+ T
-10.347945,35.005257,ASAP-seq,Effector CD4+ T
-11.722704,53.608253,ASAP-seq,Effector CD4+ T
47.023087,-2.8418758,ASAP-seq,NK
-52.75217,-5.462294,ASAP-seq,Naive CD4+ T
7.590188,58.960213,ASAP-seq,Effector CD4+ T
-39.95631,-10.479251,ASAP-seq,Naive CD4+ T
-30.8843,-8.261869,ASAP-seq,Naive CD4+ T
50.277054,37.164783,ASAP-seq,Effector CD8+ T
-47.113567,-5.632723,ASAP-seq,Naive CD4+ T
58.83348,0.06959815,ASAP-seq,NK
11.583902,11.59028,ASAP-seq,Monocytes
51.820465,32.977097,ASAP-seq,Effector CD8+ T
3.0031743,0.6556523,ASAP-seq,Monocytes
-15.88012,-49.356686,ASAP-seq,Naive CD8+ T
14.54729,54.656853,ASAP-seq,Effector CD4+ T
39.83128,30.965961,ASAP-seq,Effector CD8+ T
4.116973,-4.590408,ASAP-seq,Monocytes
4.459601,45.897804,ASAP-seq,Effector CD4+ T
65.837746,-9.396242,ASAP-seq,NK
-0.57637995,-54.321075,ASAP-seq,Naive CD8+ T
50.767628,-10.739048,ASAP-seq,NK
-45.83151,-12.045223,ASAP-seq,Naive CD4+ T
-53.609924,10.920149,ASAP-seq,Naive CD4+ T
-9.223798,3.5880387,ASAP-seq,Naive CD4+ T
-51.71405,-3.4823048,ASAP-seq,Naive CD4+ T
-48.699215,-18.84716,ASAP-seq,Naive CD4+ T
-2.9603012,-54.17917,ASAP-seq,Naive CD8+ T
-3.1106956,47.92147,ASAP-seq,Effector CD4+ T
-20.143822,49.18269,ASAP-seq,Effector CD4+ T
-32.318947,-12.597499,ASAP-seq,Naive CD4+ T
-1.6896343,-42.661896,ASAP-seq,Naive CD8+ T
54.185062,-10.138234,ASAP-seq,NK
-0.096403114,58.823097,ASAP-seq,Effector CD4+ T
-41.647568,-7.6421013,ASAP-seq,Naive CD4+ T
-40.26852,-7.236945,ASAP-seq,Naive CD4+ T
56.94982,35.287785,ASAP-seq,Effector CD8+ T
-3.6997838,-44.50955,ASAP-seq,Naive CD8+ T
5.71769,57.781837,ASAP-seq,Effector CD4+ T
-2.520061,-50.589558,ASAP-seq,Naive CD8+ T
-56.016808,24.208057,ASAP-seq,Naive CD4+ T
-0.50879604,-43.61357,ASAP-seq,Naive CD8+ T
-53.567356,12.784888,ASAP-seq,Naive CD4+ T
5.1801205,60.392315,ASAP-seq,Effector CD4+ T
-13.0259,-61.59414,ASAP-seq,Naive CD8+ T
59.339275,-4.456366,ASAP-seq,NK
-39.40619,-13.904039,ASAP-seq,Naive CD4+ T
2.0609748,-56.68143,ASAP-seq,Naive CD8+ T
-5.6349716,47.51802,ASAP-seq,Effector CD4+ T
-50.615425,-1.7225989,ASAP-seq,Naive CD4+ T
7.254972,8.315961,ASAP-seq,Monocytes
51.03608,35.244015,ASAP-seq,Effector CD8+ T
-5.315885,-51.159805,ASAP-seq,Naive CD8+ T
-56.499706,19.34611,ASAP-seq,Naive CD4+ T
64.298416,7.1010118,ASAP-seq,NK
-9.619985,60.032494,ASAP-seq,Effector CD4+ T
-44.17014,11.433173,ASAP-seq,Naive CD4+ T
32.901894,10.930307,ASAP-seq,Naive CD8+ T
-17.954237,43.78642,ASAP-seq,Effector CD4+ T
-22.524603,42.151737,ASAP-seq,Effector CD4+ T
-3.3376777,-43.073246,ASAP-seq,Naive CD8+ T
6.134109,9.774342,ASAP-seq,Monocytes
-19.323206,44.79149,ASAP-seq,Effector CD4+ T
2.3759532,63.68994,ASAP-seq,Effector CD4+ T
4.756267,6.9837475,ASAP-seq,Monocytes
-19.893602,55.757195,ASAP-seq,Effector CD4+ T
7.8634386,1.3510484,ASAP-seq,Monocytes
34.196373,11.64427,ASAP-seq,Effector CD8+ T
-1.7997196,-53.055767,ASAP-seq,Naive CD8+ T
-11.221625,57.16311,ASAP-seq,Effector CD4+ T
55.188065,-17.468916,ASAP-seq,NK
14.538138,45.587887,ASAP-seq,Effector CD4+ T
7.912132,10.863517,ASAP-seq,Monocytes
-50.62737,19.05195,ASAP-seq,Naive CD4+ T
54.836754,37.888863,ASAP-seq,Effector CD8+ T
40.874775,27.900042,ASAP-seq,Effector CD8+ T
2.2053163,52.33413,ASAP-seq,Effector CD4+ T
51.037746,-11.768486,ASAP-seq,NK
-3.0758302,55.15005,ASAP-seq,Effector CD4+ T
-5.8315063,-71.77574,ASAP-seq,Naive CD8+ T
54.40384,33.916702,ASAP-seq,Effector CD8+ T
3.0301735,46.910603,ASAP-seq,Effector CD4+ T
30.871971,27.41111,ASAP-seq,Effector CD8+ T
51.213734,47.348717,ASAP-seq,Effector CD8+ T
57.065784,4.408568,ASAP-seq,NK
9.240513,57.017605,ASAP-seq,Effector CD4+ T
3.810091,59.53972,ASAP-seq,Effector CD4+ T
36.431084,22.76844,ASAP-seq,Effector CD8+ T
15.792013,-30.979733,ASAP-seq,B
40.55642,27.398838,ASAP-seq,Effector CD8+ T
3.9314797,61.069912,ASAP-seq,Effector CD4+ T
12.060185,57.396896,ASAP-seq,Effector CD4+ T
-48.39877,-2.7351515,ASAP-seq,Naive CD4+ T
38.783802,20.700012,ASAP-seq,Effector CD8+ T
61.442097,-20.632502,ASAP-seq,NK
6.5470586,-11.444389,ASAP-seq,Monocytes
2.888503,-45.98538,ASAP-seq,Naive CD8+ T
49.753605,37.000313,ASAP-seq,Effector CD8+ T
12.628882,-1.2553215,ASAP-seq,Monocytes
56.434258,35.0037,ASAP-seq,Effector CD8+ T
13.677226,51.01718,ASAP-seq,Effector CD4+ T
62.902897,2.275217,ASAP-seq,NK
4.6458106,56.716873,ASAP-seq,Effector CD4+ T
63.303112,-2.849111,ASAP-seq,NK
-5.207937,-71.80798,ASAP-seq,Naive CD8+ T
-7.952509,36.811447,ASAP-seq,Effector CD4+ T
7.521767,-2.3337827,ASAP-seq,Monocytes
-9.316669,50.816666,ASAP-seq,Effector CD4+ T
55.193703,37.84742,ASAP-seq,Effector CD8+ T
-36.296783,-14.59749,ASAP-seq,Naive CD4+ T
-0.0743263,-57.611168,ASAP-seq,Naive CD8+ T
-0.7768843,48.686577,ASAP-seq,Effector CD4+ T
-48.963963,4.638908,ASAP-seq,Naive CD4+ T
-32.692196,4.250662,ASAP-seq,Naive CD4+ T
-44.35714,-12.906183,ASAP-seq,Naive CD4+ T
-40.707417,-25.184908,ASAP-seq,Naive CD4+ T
-7.9631195,58.582127,ASAP-seq,Effector CD4+ T
-47.08068,-5.4824877,ASAP-seq,Naive CD4+ T
-29.417562,-26.737392,ASAP-seq,Naive CD4+ T
-19.1147,52.591225,ASAP-seq,Effector CD4+ T
-40.2286,7.795026,ASAP-seq,Naive CD4+ T
-10.027329,54.065365,ASAP-seq,Effector CD4+ T
50.181293,2.1253989,ASAP-seq,NK
-3.616512,-42.26519,ASAP-seq,Naive CD8+ T
10.992467,44.093014,ASAP-seq,Effector CD4+ T
-52.438328,17.895615,ASAP-seq,Naive CD4+ T
10.082528,9.914465,ASAP-seq,Monocytes
4.245206,-1.7839438,ASAP-seq,Monocytes
-21.964052,-14.409503,ASAP-seq,Naive CD4+ T
0.5419713,-55.14888,ASAP-seq,Naive CD8+ T
-1.47619,57.915222,ASAP-seq,Effector CD4+ T
-11.4545765,-64.312744,ASAP-seq,Naive CD8+ T
4.0706697,54.064625,ASAP-seq,Effector CD4+ T
-10.580052,60.230232,ASAP-seq,Effector CD4+ T
-0.05495896,-51.82161,ASAP-seq,Naive CD8+ T
-56.48386,23.205359,ASAP-seq,Naive CD4+ T
50.901318,28.579998,ASAP-seq,Effector CD8+ T
-22.375677,47.903572,ASAP-seq,Effector CD4+ T
55.29546,-14.669049,ASAP-seq,NK
3.829897,-2.085732,ASAP-seq,Monocytes
-41.90339,-10.946058,ASAP-seq,Naive CD4+ T
-5.370344,54.81749,ASAP-seq,Effector CD4+ T
15.140807,33.443398,ASAP-seq,Effector CD4+ T
5.767175,52.856678,ASAP-seq,Effector CD4+ T
2.277849,58.790073,ASAP-seq,Effector CD4+ T
18.870033,-33.844154,ASAP-seq,B
1.784018,-5.5191245,ASAP-seq,Monocytes
6.7043386,57.191303,ASAP-seq,Effector CD4+ T
-45.469593,-16.63712,ASAP-seq,Naive CD4+ T
45.245068,-13.327114,ASAP-seq,NK
35.11791,11.540187,ASAP-seq,Effector CD8+ T
5.8591094,53.6464,ASAP-seq,Effector CD4+ T
15.509565,52.33192,ASAP-seq,Effector CD4+ T
-45.65329,-22.13306,ASAP-seq,Naive CD4+ T
12.647808,-2.1122832,ASAP-seq,Monocytes
63.336216,-13.577466,ASAP-seq,NK
-52.74948,-5.470271,ASAP-seq,Naive CD4+ T
-37.49492,-2.5434031,ASAP-seq,Naive CD4+ T
-57.708656,19.168016,ASAP-seq,Naive CD4+ T
-54.72459,4.3948784,ASAP-seq,Naive CD4+ T
3.3419282,-51.80948,ASAP-seq,Naive CD8+ T
-7.951452,-47.401653,ASAP-seq,Naive CD8+ T
15.886807,48.5912,ASAP-seq,Effector CD4+ T
-27.851326,-16.531588,ASAP-seq,Naive CD4+ T
7.598412,58.377388,ASAP-seq,Effector CD4+ T
53.990387,32.45521,ASAP-seq,Effector CD8+ T
-0.2223792,44.335983,ASAP-seq,Effector CD4+ T
-38.25139,3.463459,ASAP-seq,Naive CD4+ T
39.215145,32.275948,ASAP-seq,Effector CD8+ T
57.60921,3.6619873,ASAP-seq,NK
6.2920856,58.271168,ASAP-seq,Effector CD4+ T
2.0435014,59.20299,ASAP-seq,Effector CD4+ T
14.493498,-3.3896763,ASAP-seq,Monocytes
7.796435,-5.5258617,ASAP-seq,Monocytes
51.65962,-16.04538,ASAP-seq,NK
-60.361515,-6.060934,ASAP-seq,Naive CD4+ T
-2.9635246,55.959427,ASAP-seq,Effector CD4+ T
39.03637,32.432495,ASAP-seq,Effector CD8+ T
-6.9532843,55.509052,ASAP-seq,Effector CD4+ T
20.315405,-33.472374,ASAP-seq,B
-27.081244,-1.071083,ASAP-seq,Naive CD4+ T
62.44611,-24.928633,ASAP-seq,NK
8.317265,44.166855,ASAP-seq,Effector CD4+ T
53.83162,37.88766,ASAP-seq,Effector CD8+ T
-48.42976,-15.374906,ASAP-seq,Naive CD4+ T
-49.004593,15.096694,ASAP-seq,Naive CD4+ T
49.303326,31.230612,ASAP-seq,Effector CD8+ T
-39.762745,-10.345995,ASAP-seq,Naive CD4+ T
-1.8099831,-46.766514,ASAP-seq,Naive CD8+ T
-30.824707,-6.511071,ASAP-seq,Naive CD4+ T
57.80558,33.298393,ASAP-seq,Effector CD8+ T
57.96003,-8.503312,ASAP-seq,NK
12.149121,-0.40743166,ASAP-seq,Monocytes
-30.990345,-13.227728,ASAP-seq,Naive CD4+ T
25.56166,-33.426594,ASAP-seq,B
-5.688095,55.041054,ASAP-seq,Effector CD4+ T
-14.940794,-60.589424,ASAP-seq,Naive CD8+ T
54.971336,-15.1893,ASAP-seq,NK
-13.584765,57.907333,ASAP-seq,Effector CD4+ T
-41.0424,-3.798252,ASAP-seq,Naive CD4+ T
-5.567771,49.16638,ASAP-seq,Effector CD4+ T
-40.85199,2.3260822,ASAP-seq,Naive CD4+ T
29.886297,25.434006,ASAP-seq,Effector CD8+ T
-3.1508996,4.384136,ASAP-seq,Monocytes
2.6762981,52.915184,ASAP-seq,Effector CD4+ T
9.780304,2.5448434,ASAP-seq,Monocytes
21.028267,-29.784443,ASAP-seq,B
-4.9667363,-71.97764,ASAP-seq,Naive CD8+ T
-25.032484,-18.669098,ASAP-seq,Naive CD4+ T
50.827286,-10.566976,ASAP-seq,NK
-3.5398731,49.492058,ASAP-seq,Effector CD4+ T
35.589848,29.039776,ASAP-seq,Effector CD8+ T
13.996171,58.645767,ASAP-seq,Effector CD4+ T
-39.22346,1.4109333,ASAP-seq,Naive CD4+ T
50.106796,-12.249266,ASAP-seq,NK
16.42095,1.281119,ASAP-seq,Monocytes
-57.400063,2.3720596,ASAP-seq,Naive CD4+ T
-1.5244155,2.9422002,ASAP-seq,Monocytes
-41.221535,3.7467926,ASAP-seq,Naive CD4+ T
55.681805,-13.803487,ASAP-seq,NK
38.360897,29.127441,ASAP-seq,Effector CD8+ T
-39.43061,0.8384816,ASAP-seq,Naive CD4+ T
-35.54065,-21.232553,ASAP-seq,Naive CD4+ T
10.771768,61.63862,ASAP-seq,Effector CD4+ T
10.811367,6.760412,ASAP-seq,Monocytes
61.149647,-4.4611135,ASAP-seq,NK
56.78741,-14.777473,ASAP-seq,NK
-32.80159,-6.275926,ASAP-seq,Naive CD4+ T
-42.440346,-3.650609,ASAP-seq,Naive CD4+ T
-38.474854,-3.6921217,ASAP-seq,Naive CD4+ T
61.365116,-20.179056,ASAP-seq,NK
52.83535,-10.761636,ASAP-seq,NK
50.8285,-10.433085,ASAP-seq,NK
7.6700892,56.263527,ASAP-seq,Effector CD4+ T
56.04997,-10.71815,ASAP-seq,NK
-52.827076,-4.9097815,ASAP-seq,Naive CD4+ T
46.923313,-12.32076,ASAP-seq,NK
51.8554,-1.1216974,ASAP-seq,NK
8.039779,9.469113,ASAP-seq,Monocytes
4.807155,52.10469,ASAP-seq,Effector CD4+ T
-35.20865,16.507126,ASAP-seq,Naive CD4+ T
1.9083395,-3.2905233,ASAP-seq,Monocytes
64.65614,-7.772771,ASAP-seq,NK
56.95684,-19.125454,ASAP-seq,NK
10.789798,2.8376994,ASAP-seq,Monocytes
36.448067,21.271713,ASAP-seq,Effector CD8+ T
15.622311,4.844256,ASAP-seq,Monocytes
-5.8813033,-70.53341,ASAP-seq,Naive CD8+ T
19.673128,-3.6873806,ASAP-seq,Monocytes
-10.31684,54.384136,ASAP-seq,Effector CD4+ T
-39.71112,2.5,ASAP-seq,Naive CD4+ T
21.69698,-29.189598,ASAP-seq,B
-34.860897,-8.72805,ASAP-seq,Naive CD4+ T
8.749306,7.6323805,ASAP-seq,Monocytes
47.293865,27.088396,ASAP-seq,Effector CD8+ T
51.26745,32.88127,ASAP-seq,Effector CD8+ T
-28.776926,-12.419372,ASAP-seq,Naive CD4+ T
-53.087807,20.006796,ASAP-seq,Naive CD4+ T
34.54525,25.222145,ASAP-seq,Effector CD8+ T
-2.346404,-46.257183,ASAP-seq,Naive CD8+ T
-43.273132,3.926645,ASAP-seq,Naive CD4+ T
23.769083,-26.918236,ASAP-seq,B
-0.9954756,-56.788258,ASAP-seq,Naive CD8+ T
2.41666,50.684124,ASAP-seq,Effector CD4+ T
-44.184208,-4.3610334,ASAP-seq,Naive CD4+ T
4.4254436,54.117184,ASAP-seq,Effector CD4+ T
-32.12817,-22.903631,ASAP-seq,Naive CD4+ T
52.054966,-16.903316,ASAP-seq,NK
57.375996,34.749954,ASAP-seq,Effector CD8+ T
-20.31824,-69.16153,ASAP-seq,Naive CD8+ T
-26.82644,51.76441,ASAP-seq,Effector CD4+ T
24.375265,-33.983105,ASAP-seq,B
51.742733,26.463852,ASAP-seq,Effector CD8+ T
39.197964,31.73823,ASAP-seq,Effector CD8+ T
-55.61266,24.146519,ASAP-seq,Naive CD4+ T
